created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 28 22:01:44 +0000 2023;1718387601177244031;"@IwanDjola @SlametR72312235 @BoSpot_ Lantas kalau memang ada kenapa semua dosa ditimpakan ke Prabowo?";0;0;0;0;in;2881653068;1718178314400289098;AGoeci;https://twitter.com/AGoeci/status/1718387601177244031
Sat Oct 28 22:01:37 +0000 2023;1718387571393433908;"@ARSIPAJA Yang aku tau adeknya prabowo itu masih ada hubungannya sama arca yang dicuri dari museum solo. Nah sekarang adeknya juga dapet jatah kue proyek IKN";0;0;2;4;in;888395324032638976;1718282186770764195;zanepenjahit;https://twitter.com/zanepenjahit/status/1718387571393433908
Sat Oct 28 22:01:20 +0000 2023;1718387497108230517;"@ahmadyan83 @Paltiwest Prabowo kampanye dari 2004,.";0;2;1;2;in;1247789505337126914;1718262872697176392;Ramez17Ramez;https://twitter.com/Ramez17Ramez/status/1718387497108230517
Sat Oct 28 22:01:03 +0000 2023;1718387428732625230;"Nah, akhirnya ketahuan juga kan sandiwara mereka. Selama ini di depan kamera mereka pura2 berantem padahal tujuan mereka sama. Mau Prabowo ataupun Ganjar visi mereka adalah mempertahankan kekuasaan. Semoga rakyat sadar bahwa hanya pasangan AMIN yg berkomitmen untuk rakyat. Aamiin";0;0;0;2;in;1139879268287049728;1718387428732625230;Muchlis_Muchfi;https://twitter.com/Muchlis_Muchfi/status/1718387428732625230
Sat Oct 28 22:00:44 +0000 2023;1718387348961128669;"@jokowi @prabowo @aniesbaswedan @ganjarpranowo  Salah satu amanat UUD 1945 adalah ikut serta dalam usaha perdamaian dunia";0;0;0;0;in;967171443195658240;1718387348961128669;thegreatcoin;https://twitter.com/thegreatcoin/status/1718387348961128669
Sat Oct 28 22:00:31 +0000 2023;1718387292006666751;"@prabowoisme Bener2 asik, Ayahbowo memahami generasi muda memiliki keberanian dalam menyelesaikan masalah dan menyelesaikan persoalan dgn keyakinan diri.  BanyakDeklarasi MasbowoGibran Waktunya Anak Muda Tampil  #AkuRelawanPrabowoGibran @prabowo @gerindra https://t.co/n4p1kKqUAT";0;0;0;0;in;1713173138983505920;1718119053460668787;MiraS31669;https://twitter.com/MiraS31669/status/1718387292006666751
Sat Oct 28 22:00:02 +0000 2023;1718387171592462494;"@MyNameIsJuki @alextham878 @prabowo Naskeleng chii, chii sing nawang ape ape, bise chii lamun kedek doank. Isokmu cuma misuh, ngarani wong Goblok, maringene bossmu entek ambek Jokowi https://t.co/hI90guJpAr";0;0;0;0;in;2549499816;1718293472732692945;SuryaWira88;https://twitter.com/SuryaWira88/status/1718387171592462494
Sat Oct 28 21:59:42 +0000 2023;1718387088897536328;"Perkara kiky roasting jd liar kubu2an. Ndan,, ujung2nya ganjar prabowo join kok.. capek kita mah gini2an..";0;1;0;0;in;176813046;1718387088897536328;farisElshabir;https://twitter.com/farisElshabir/status/1718387088897536328
Sat Oct 28 21:59:21 +0000 2023;1718386999760212219;"@PartBurungGalak Gini ya pak @jokowi @prabowo cara mainnya?! Lanjutkan...";0;0;0;2;in;1688392847471546368;1718304061282202103;RiffatAV;https://twitter.com/RiffatAV/status/1718386999760212219
Sat Oct 28 21:59:13 +0000 2023;1718386964981002376;"@iwantarigan @andre_rosiade @aniesbaswedan Sy dulu pemilih prabowo tu di postingan ig saya juga ada waktu ikut kampanye,lihat beliau gotong uang saweran. Tapi saya sudah pindah kelain hati tu, belum ada niat sama sekali kembali";0;0;0;0;in;759870128917843968;1718173937421693082;Luthfia82;https://twitter.com/Luthfia82/status/1718386964981002376
Sat Oct 28 21:59:09 +0000 2023;1718386949462102263;"@Uki23 Pak Ganjar malah sudah duluan ajakannya kepada pengusung&amp pendukungnya.Semua capres juga sama ajakannya begitu. La politik rekonsiliasi bukan sekedar ucapan Memangnya Gibran 2019 lawan prabowo?🤔";0;0;0;0;in;1467747509527191553;1718161566129164400;ilham_ilsa;https://twitter.com/ilham_ilsa/status/1718386949462102263
Sat Oct 28 21:59:02 +0000 2023;1718386918625550669;"@jeemayss riilllll. gausa temenan yg g nyoblos prabowo";0;1;0;1;in;1381824757;1718308963702452709;dnlsdw;https://twitter.com/dnlsdw/status/1718386918625550669
Sat Oct 28 21:58:59 +0000 2023;1718386908626370931;"@Dennysiregar7 Atau sengaja biar PDIP bisa di dua kaki. Nanti kalau Prabowo menang kan masih ada kadernya.  Kira" yg bener mana ya?";0;0;0;0;in;1410008208920379393;1717750796635275657;65Enro;https://twitter.com/65Enro/status/1718386908626370931
Sat Oct 28 21:58:00 +0000 2023;1718386658708484439;"Menteri Bahlil: Ketua TPN Ganjar Adalah Murid Ketua TKN Prabowo https://t.co/QWFmmbWqd7";0;1;15;15;in;887743587579944960;1718386658708484439;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1718386658708484439
Sat Oct 28 21:57:44 +0000 2023;1718386592501616701;"@prabowoisme Mantab MasbowoGibran kepemimpinan sempurna, berdua kombinasi panutan berpengalaman serta tokoh muda mendorong kerjasama tim.  BanyakDeklarasi MasbowoGibran Waktunya Anak Muda Tampil  #AkuRelawanPrabowoGibran @prabowo @gerindra";0;0;0;0;in;1713173819714932736;1718119053460668787;MillatiZahrana;https://twitter.com/MillatiZahrana/status/1718386592501616701
Sat Oct 28 21:57:37 +0000 2023;1718386564479480306;"@ekowboy2 PKS partai ku ini bukti Jabar lumbung Anis bukan ke Gerindra atau Prabowo. Dulu aja 2019 sebenarnya saya pilih Prabowo karena PKS dukung dia dan ada ijtima ulama dan PA 212' bukan karena suka Gerindra dan PDIp. Sekarang baru terlihat ini lah warna Jabar sebenarnya ?";0;0;0;0;in;1686175148381196288;1718114075857813872;TardjaRukmana;https://twitter.com/TardjaRukmana/status/1718386564479480306
Sat Oct 28 21:56:26 +0000 2023;1718386264188375437;"Biadab setan alas";0;0;0;0;in;78297510;1718386264188375437;Rizprab;https://twitter.com/Rizprab/status/1718386264188375437
Sat Oct 28 21:56:20 +0000 2023;1718386240192663595;"@tvOneNews mrk sedang drama sj, pura2 berantem. siapapun diantara nrk yg menang, @ganjarpranowo  atau @prabowo, untuk cukong oligarki oke sj. asal jangan @aniesbaswedan yg menang.  dan @bahlillahadalia model mentri penjilat, ingat..akan ada waktunya buat anda yg dzolim kpd Rempang.";0;0;0;0;in;1228610985876803584;1717166789866700827;Vito69496691;https://twitter.com/Vito69496691/status/1718386240192663595
Sat Oct 28 21:55:59 +0000 2023;1718386152074584136;"@PWaskim @cakimiNOW Balihonya prabowo tapi milihnya AMIN.";0;0;0;0;in;2912753744;1718241485743940013;JAckBianto;https://twitter.com/JAckBianto/status/1718386152074584136
Sat Oct 28 21:55:58 +0000 2023;1718386150044479991;"@prabowoisme Keren, negarawan berpengalaman bisa menjaga stabilitas, jadi MasbowoGibran mampu memperkenalkan pembaharuan yang diharapkan.  BanyakDeklarasi MasbowoGibran Waktunya Anak Muda Tampil  #AkuRelawanPrabowoGibran @prabowo @gerindra";0;0;0;0;in;1713174826553430016;1718119053460668787;ZahraaMelati;https://twitter.com/ZahraaMelati/status/1718386150044479991
Sat Oct 28 21:55:35 +0000 2023;1718386050731774168;"@tvOneNews maaf min prabowo ga percaya survey https://t.co/mnjwNKJnye";0;0;0;0;in;1603811860553555968;1718154827354747266;abi_priadi;https://twitter.com/abi_priadi/status/1718386050731774168
Sat Oct 28 21:55:15 +0000 2023;1718385969253245292;"@Dennysiregar7 Pendukung anies sdh duduk manis ,menunggu pencoblosan,  ngapain nyerang2, noh  pendukung prabowo ama ganjar yg masih gontok2an, kita ga pake nyerang ga bagus, disenyumin aja...";0;0;0;0;in;454674299;1718205044720325037;junizar_rudi;https://twitter.com/junizar_rudi/status/1718385969253245292
Sat Oct 28 21:54:55 +0000 2023;1718385885257834589;"@Dennysiregar7 @willsarana Orang milih ganjar setelah nonton yutub elo den, dan orang milih prabowo setelah nonton video qodari, trus masalahnya apa? Bebas aja orang mau milih. 😀😀";0;0;0;0;in;991129903822127105;1718116380044869685;fireworkID;https://twitter.com/fireworkID/status/1718385885257834589
Sat Oct 28 21:54:42 +0000 2023;1718385829649977825;"@hasyimmah Andai Gibran tidak jadi Cawapres dan Jokowi tetap mendukung Prabowo, mereka ngamuk tidak? Ngamuklah..masa enggak.   Disini inti persoalannya.";0;0;0;0;in;949461440;1718082118746829291;ahmadyan83;https://twitter.com/ahmadyan83/status/1718385829649977825
Sat Oct 28 21:54:13 +0000 2023;1718385707738435764;"@prabowoisme Emang asik, Ayahbowo mengerti generasi muda punya keberanian utk menjawab masalah dan menyelesaikan tugas dgn keyakinan diri.  BanyakDeklarasi MasbowoGibran Waktunya Anak Muda Tampil  #AkuRelawanPrabowoGibran @prabowo @gerindra";0;0;0;0;in;1713171954554093568;1718119053460668787;HelmaLesta53955;https://twitter.com/HelmaLesta53955/status/1718385707738435764
Sat Oct 28 21:54:03 +0000 2023;1718385665585684587;"@ignatius17azis @NdrewsTjan @redbull @PDI_Perjuangan Terima kasih @msoekarnoputri @prabowo @airlangga_hrt @ZUL_Hasan @SBYudhoyono @Surya_Paloh @syaikhu_ahmad @Pak_JK @cakimiNOW @Suharso_M";0;0;0;0;in;233736071;1718268760522621304;nimidnec;https://twitter.com/nimidnec/status/1718385665585684587
Sat Oct 28 21:52:28 +0000 2023;1718385269261680694;"@AndreasSolusi @ganjarpranowo @prabowo @jokowi @gibran_tweet Maksudnya punya cermin gimana sih?, ayo kita adu argumen blok!.";0;0;0;0;in;1634448319111114753;1718088873795002660;PutraPe24992947;https://twitter.com/PutraPe24992947/status/1718385269261680694
Sat Oct 28 21:52:23 +0000 2023;1718385244645339307;"Prabowo Minta Maaf Batal Hadir di Milad Majelis Syubbanul Muslimin https://t.co/Pld9S6dsMt";0;1;0;0;in;1349806712;1718385244645339307;nurasmi69;https://twitter.com/nurasmi69/status/1718385244645339307
Sat Oct 28 21:52:18 +0000 2023;1718385224646877617;"@kafiradikalis Si abu janda antek Israel aja ada dibarisan Prabowo";0;0;0;0;in;1330060102343200769;1718196123893195179;cibel_tompelan;https://twitter.com/cibel_tompelan/status/1718385224646877617
Sat Oct 28 21:52:12 +0000 2023;1718385199921479907;"@nitisaputra Yg munafik itu sebenarnya siapa. Contoh Gibran, Di Mata Najwa dan berbagai kesempatan jelas2 menyatakan TDK akan nyapres/nyawapres, mau konsen di Solo tuk 5 tahun. Eeeh malah maju JD cawabres Prabowo. MUNAFIK NGGAK ITU.";0;0;0;9;in;1694699442849599490;1708669827139944670;WafaNurulI33097;https://twitter.com/WafaNurulI33097/status/1718385199921479907
Sat Oct 28 21:51:56 +0000 2023;1718385132573434031;"@Bambangmulyonoo @PDI_Perjuangan Prabowo sama kubu nya merasa brjasa dgn jokowi";0;0;0;0;in;914731505733136384;1718093946809958463;Larazaty6;https://twitter.com/Larazaty6/status/1718385132573434031
Sat Oct 28 21:51:52 +0000 2023;1718385118644154843;"@prabowoisme Setuju Ayahbowo, yakin tokoh muda memiliki kemampuan semangat yang keren utk mengatasi tantangan dan pekerjaan yang berat.  BanyakDeklarasi MasbowoGibran Waktunya Anak Muda Tampil  #AkuRelawanPrabowoGibran @prabowo @gerindra";0;0;0;0;in;1713171637326233601;1718119053460668787;AfnayaNayya;https://twitter.com/AfnayaNayya/status/1718385118644154843
Sat Oct 28 21:51:46 +0000 2023;1718385089690964351;"@yosrelm @fahryadhi_s Wes neng dukcapil nambahi prabowo kui mburine S";0;1;0;0;in;993988727549538304;1718298223394365441;manusiawacana;https://twitter.com/manusiawacana/status/1718385089690964351
Sat Oct 28 21:51:36 +0000 2023;1718385049295532400;"@AndreasSolusi @ganjarpranowo @prabowo @jokowi @gibran_tweet Komenmu bak sayur rebung dalam tembolok, gak nyambung....";0;1;0;0;in;1634448319111114753;1718088873795002660;PutraPe24992947;https://twitter.com/PutraPe24992947/status/1718385049295532400
Sat Oct 28 21:50:40 +0000 2023;1718384815471460466;"@kikysaputrii beranggapan mbak malah gak netral. Nah saya sendiri sejujur nya bukan bermaksud belain ganjar, dukung anies jg masih nimbang2, saya belum menentukan pilihan antara dua itu. Loh terus prabowo-gibran gmn? Posisi sy kurleb sm dg Ibu/Bapak yg menyuarakan "Maklumat Keprihatinan", (15)";0;0;0;0;in;1707426494400901120;1718117122134708637;with_love59274;https://twitter.com/with_love59274/status/1718384815471460466
Sat Oct 28 21:50:25 +0000 2023;1718384753706242540;"@MkomEliya @aniesbaswedan Pasangan prabowo-Gibran yang paling tidak amanah sampai2 untuk pencalonan gibran, mengacak acak UU pemilu melalui MK";0;0;0;3;in;2963337276;1717884793713799411;Quvvatt;https://twitter.com/Quvvatt/status/1718384753706242540
Sat Oct 28 21:50:14 +0000 2023;1718384703450013966;"Entah berapa banyak penghargaan dari luar negeri atas rekam kerja, rekam kinerja dan rekam prestasi dari pak @aniesbaswedan   Adakah yang tahu rekam presrasi yang menghasilkan penghargaan internasional dari seorang pejabat publik seperti @prabowo atau @ganjarpranowo ?";0;0;0;0;in;465415972;1718384703450013966;bepejeel;https://twitter.com/bepejeel/status/1718384703450013966
Sat Oct 28 21:49:42 +0000 2023;1718384573036576869;"Semakin mengerikan niihh prabowo gbrn. #RekamJejakPrabowo";0;0;0;0;in;1617060345528610816;1718384573036576869;Raeraraera;https://twitter.com/Raeraraera/status/1718384573036576869
Sat Oct 28 21:49:11 +0000 2023;1718384442736296271;"Prabowo Cinta Rakyat Pertemuan Prabowo dan Budiman Sudjatmiko Cerahkan Rakyat - https://t.co/Y0DhXW9vUZ https://t.co/mo5AHrvTuj #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat";0;0;8;0;in;814012104768307201;1718384442736296271;RondangKomariah;https://twitter.com/RondangKomariah/status/1718384442736296271
Sat Oct 28 21:48:56 +0000 2023;1718384379440078965;"@NgkongRoses Pd akhirnya setlah melihat byknya reaksi massa yg menentang cara2 tdk beretika Paslon Prabowo-Gibran byk dr para Pendukung2 mrk yg smula mgusungnya lari berpindah pd Paslon lain. Nah loh";0;0;0;0;in;1688663918099812353;1718123987983806880;RatnaPuspi16942;https://twitter.com/RatnaPuspi16942/status/1718384379440078965
